Region,State,Location,manufacturer,car_model,car_option,Year,Price,New_Price,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Mileage_unit,Power_unit
North,Rajasthan,Jaipur,Honda,City,1.5 S MT,2011,5825.25,,52000,Petrol,Manual,First,12.75,1497 CC,118.0,5.0,kmpl,
South,Maharashtra,Mumbai,Ford,Figo,Diesel Titanium,2014,4982.12,,54000,Diesel,Manual,First,17.0,1399 CC,68.05,5.0,kmpl,
South,Maharashtra,Mumbai,Honda,Jazz,1.2 VX i VTEC,2016,9810.94,,15399,Petrol,Manual,First,14.025,1199 CC,88.7,5.0,kmpl,
South,Karnataka,Bangalore,Volkswagen,Polo,Petrol Highline 1.2L,2012,6055.19,,75000,Petrol,Manual,Second,12.3525,1198 CC,73.9,5.0,kmpl,
North,Delhi,Delhi,Honda,City,i-VTEC S,2010,5472.67,,76752,Petrol,Manual,First,13.05,1497 CC,117.3,5.0,kmpl,
South,Maharashtra,Mumbai,Honda,City,ZX GXi,2005,1916.2,,56000,Petrol,Manual,Second,13.275,1497 CC,78.0,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Wagon,R LXI CNG,2015,5595.3,,70000,CNG,Manual,First,36.68,998 CC,58.2,5.0,kmpl,
North,West Bengal,Kolkata,Honda,CR-V,2.4L 4WD AT AVN,2013,19162.0,,46125,Petrol,Automatic,Second,9.0,2354 CC,187.4,5.0,kmpl,
North,Gujarat,Ahmedabad,BMW,5,Series 2013-2017 520d Luxury Line,2014,35258.08,,35000,Diesel,Automatic,Second,15.402,1995 CC,190.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Ambassador,Classic,Nova Diesel,2003,2069.5,,80000,Diesel,Manual,Third,10.88,1489 CC,35.5,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Mahindra,Scorpio,VLX 2.2 mHawk BSIII,2012,9688.31,,62729,Diesel,Manual,First,10.2425,2179 CC,120.0,8.0,kmpl,
North,West Bengal,Kolkata,Volkswagen,Vento,Diesel Comfortline,2012,5212.06,,34000,Diesel,Manual,First,17.459,1598 CC,103.6,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Zen,VX,1999,1180.38,,70000,Petrol,Manual,Second,12.975,993 CC,60.0,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,800,DX BSII,2009,1379.66,,32000,Petrol,Manual,First,12.075,796 CC,37.0,4.0,kmpl,
North,Delhi,Delhi,Toyota,Corolla,Altis 1.8 VL CVT,2017,27593.28,23.25 Lakh,21000,Petrol,Automatic,First,10.71,1798 CC,138.03,5.0,kmpl,
South,Maharashtra,Pune,BMW,3,Series 328i Sport Line,2013,29126.24,,49000,Petrol,Automatic,First,10.9425,1997 CC,245.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Ford,Ikon,1.3 Flair,2007,1686.26,,40000,Petrol,Manual,Third,10.35,1299 CC,70.0,5.0,kmpl,
South,Maharashtra,Pune,Chevrolet,Beat,LT,2012,3065.92,,78000,Petrol,Manual,Second,13.95,1199 CC,79.4,5.0,kmpl,
North,Gujarat,Ahmedabad,Toyota,Corolla,Altis 1.4 DG,2012,9964.24,19.27 Lakh,52000,Diesel,Manual,First,18.2155,1364 CC,86.79,5.0,kmpl,
South,Karnataka,Bangalore,Mahindra,XUV500,W4,2014,14486.47,,65213,Diesel,Manual,First,13.6,2179 CC,140.0,7.0,kmpl,
South,Maharashtra,Mumbai,Hyundai,Xcent,1.1 CRDi Base,2016,6131.84,,170000,Diesel,Manual,First,20.74,1120 CC,71.0,5.0,kmpl,
South,Kerala,Kochi,Mercedes-Benz,E-Class,2015-2017 E250 CDI Avantgarde,2017,49437.96,,36884,Diesel,Automatic,First,11.05,2143 CC,204.0,5.0,kmpl,
South,Maharashtra,Pune,Hyundai,i10,Sportz,2009,3219.22,,62500,Petrol,Manual,First,15.27,1197 CC,78.9,5.0,kmpl,
South,Maharashtra,Mumbai,Toyota,Corolla,Altis VL AT,2015,14946.36,,68000,Petrol,Automatic,Second,10.71,1798 CC,138.03,5.0,kmpl,
North,West Bengal,Kolkata,Toyota,Corolla,1.8 J,2014,9657.65,,40748,Petrol,Manual,First,10.8975,1798 CC,138.0,5.0,kmpl,
South,Telangana,Hyderabad,Audi,Q3,2.0 TDI Quattro,2013,32192.16,,60000,Diesel,Automatic,First,14.722,1968 CC,184.0,5.0,kmpl,
South,Maharashtra,Mumbai,Hyundai,i20,Magna Optional 1.4 CRDi,2014,7128.26,,12400,Diesel,Manual,First,18.615,1396 CC,88.8,5.0,kmpl,
South,Maharashtra,Mumbai,Mercedes-Benz,New,C-Class C 220d Avantgarde Edition C,2013,26060.32,,87000,Diesel,Automatic,Second,16.3795,2143 CC,167.62,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Ritz,VDi,2013,6668.38,,20248,Diesel,Manual,First,17.935000000000002,1248 CC,73.9,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Creta,1.6 SX Plus Diesel,2017,22718.47,,52383,Diesel,Manual,First,16.7195,1582 CC,126.2,5.0,kmpl,
North,Delhi,Delhi,Jaguar,XE,2.0L Diesel Prestige,2018,61318.4,52.77 Lakh,1000,Diesel,Automatic,First,11.56,1999 CC,177.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Mahindra,Xylo,D4,2016,9427.7,11.67 Lakh,85000,Diesel,Manual,First,12.7075,2489 CC,93.7,7.0,kmpl,
North,Gujarat,Ahmedabad,Toyota,Innova,2.5 G (Diesel) 7 Seater,2014,17245.8,,47000,Diesel,Manual,First,11.0415,2494 CC,100.6,7.0,kmpl,
South,Maharashtra,Pune,Toyota,Camry,2.5 Hybrid,2018,49054.72,,17585,Petrol,Automatic,First,14.37,2494 CC,157.7,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Audi,Q5,3.0 TDI Quattro,2018,69933.64,,32496,Diesel,Automatic,First,11.237,2967 CC,241.4,5.0,kmpl,
South,Kerala,Kochi,Maruti,Swift,VDI,2017,9565.67,7.92 Lakh,34613,Diesel,Manual,First,24.14,1248 CC,74.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Ertiga,VDI Limited Edition,2015,7358.21,,153000,Diesel,Manual,First,17.6545,1248 CC,88.76,7.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Swift,VXi BSIV,2014,6898.32,,54000,Petrol,Manual,Second,12.075,1197 CC,85.0,5.0,kmpl,
South,Kerala,Kochi,Hyundai,i10,Sportz,2015,5932.56,,16900,Petrol,Manual,First,15.27,1197 CC,78.9,5.0,kmpl,
North,Delhi,Delhi,Hyundai,i10,Sportz,2013,4215.64,,62334,Petrol,Manual,First,15.27,1197 CC,78.9,5.0,kmpl,
South,Kerala,Kochi,Maruti,Baleno,Sigma 1.2,2018,10071.55,,23714,Petrol,Manual,First,16.049999999999997,1197 CC,83.1,5.0,kmpl,
North,Rajasthan,Jaipur,Hyundai,Accent,Executive,2010,3065.92,,52325,Petrol,Manual,First,12.27,1495 CC,93.7,5.0,kmpl,
North,Gujarat,Ahmedabad,Honda,Brio,S MT,2012,5595.3,,50000,Petrol,Manual,First,14.55,1198 CC,86.8,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Swift,ZDi,2016,10654.07,,55746,Diesel,Manual,First,19.465,1248 CC,74.0,5.0,kmpl,
South,Karnataka,Bangalore,Hyundai,Xcent,1.2 VTVT S,2014,8431.28,7.85 Lakh,54000,Petrol,Manual,First,15.105,1197 CC,81.86,5.0,kmpl,
North,West Bengal,Kolkata,Mahindra,XUV500,W8 2WD,2013,10730.72,,43000,Diesel,Manual,First,13.6,2179 CC,140.0,7.0,kmpl,
North,Delhi,Delhi,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,36791.04,,40000,Diesel,Automatic,First,11.05,2143 CC,201.1,5.0,kmpl,
South,Karnataka,Bangalore,Mercedes-Benz,New,C-Class C 220 CDI Avantgarde,2016,49821.2,,51944,Diesel,Automatic,First,16.3795,2143 CC,170.0,5.0,kmpl,
South,Kerala,Kochi,Hyundai,i20,Asta 1.4 CRDi,2015,9887.59,,46950,Diesel,Manual,First,18.0795,1396 CC,88.76,5.0,kmpl,
South,Maharashtra,Mumbai,Skoda,Octavia,Elegance 2.0 TDI AT,2015,24144.12,,23000,Diesel,Automatic,First,16.405,1968 CC,141.0,5.0,kmpl,
South,Maharashtra,Mumbai,Honda,City,1.5 S MT,2014,8431.28,,54546,Petrol,Manual,First,12.75,1497 CC,118.0,5.0,kmpl,
South,Kerala,Kochi,Toyota,Fortuner,4x2 AT,2015,29172.23,,51535,Diesel,Automatic,First,10.6675,2982 CC,168.5,7.0,kmpl,
North,West Bengal,Kolkata,Audi,Q3,2.0 TDI Quattro,2013,23377.64,,45000,Diesel,Automatic,First,14.722,1968 CC,184.0,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Alto,K10 2010-2014 VXI,2012,3679.1,,46004,Petrol,Manual,First,15.69,998 CC,67.1,5.0,kmpl,
South,Tamil Nadu,Chennai,Tata,Indigo,eCS LX BSIV,2011,3525.81,,124000,Diesel,Manual,First,19.5755,1396 CC,69.0,5.0,kmpl,
South,Kerala,Kochi,Audi,A4,2.0 TDI 177 Bhp Premium Plus,2014,21997.98,,77395,Diesel,Automatic,First,14.5435,1968 CC,174.33,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Alto,800 2016-2019 CNG LXI,2018,5365.36,,10600,CNG,Manual,First,46.816,796 CC,40.3,4.0,kmpl,
South,Kerala,Kochi,Honda,City,i-VTEC CVT VX,2018,18349.53,15.55 Lakh,22974,Petrol,Automatic,First,13.5,1497 CC,117.3,5.0,kmpl,
North,Gujarat,Ahmedabad,Toyota,Fortuner,2.8 2WD MT,2015,28972.94,32.45 Lakh,65012,Diesel,Manual,First,12.104,2755 CC,174.5,7.0,kmpl,
North,Gujarat,Ahmedabad,Hyundai,Grand,i10 Sportz,2017,8277.98,,17125,Petrol,Manual,First,14.175,1197 CC,82.0,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Eeco,7 Seater Standard,2015,4522.23,4.83 Lakh,90413,Petrol,Manual,First,11.325,1196 CC,73.0,7.0,kmpl,
South,Karnataka,Bangalore,Volkswagen,Polo,Petrol Highline 1.2L,2013,7818.1,,37000,Petrol,Manual,First,12.3525,1198 CC,73.9,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Wagon,R LXI Minor,2006,2299.44,,65000,Petrol,Manual,First,14.175,1061 CC,67.0,5.0,kmpl,
South,Karnataka,Bangalore,Honda,City,1.5 V MT,2011,7511.5,,66000,Petrol,Manual,First,12.75,1497 CC,118.0,5.0,kmpl,
South,Maharashtra,Mumbai,Honda,Civic,2010-2013 1.8 S MT,2010,4445.58,,86000,Petrol,Manual,First,11.1,1799 CC,130.2,5.0,kmpl,
South,Maharashtra,Pune,Honda,City,1.5 EXI,2005,1762.9,,98437,Petrol,Manual,First,9.75,1493 CC,100.0,5.0,kmpl,
North,West Bengal,Kolkata,Hyundai,i20,1.2 Magna,2010,3525.81,,18000,Petrol,Manual,First,13.875,1197 CC,80.0,5.0,kmpl,
South,Kerala,Kochi,Hyundai,Grand,i10 CRDi Sportz Celebration Edition,2018,9182.43,,35070,Diesel,Manual,First,20.4,1120 CC,70.0,5.0,kmpl,
South,Maharashtra,Pune,Volkswagen,Vento,Petrol Highline AT,2011,5212.06,,42000,Petrol,Automatic,Third,10.8,1598 CC,103.6,5.0,kmpl,
North,West Bengal,Kolkata,Hyundai,i10,Sportz 1.2,2009,2606.03,,40000,Petrol,Manual,First,15.27,1197 CC,78.9,5.0,kmpl,
North,West Bengal,Kolkata,Hyundai,i20,Asta,2009,3050.59,,43000,Petrol,Manual,First,12.75,1197 CC,80.0,5.0,kmpl,
South,Maharashtra,Pune,Chevrolet,Beat,LS,2012,3832.4,,65000,Petrol,Manual,First,13.95,1199 CC,79.4,5.0,kmpl,
South,Telangana,Hyderabad,Volkswagen,Polo,Diesel Highline 1.2L,2013,7434.86,,74000,Diesel,Manual,First,18.7595,1199 CC,73.9,5.0,kmpl,
South,Telangana,Hyderabad,Ford,Figo,Petrol LXI,2010,4062.34,,51192,Petrol,Manual,First,11.7,1196 CC,70.0,5.0,kmpl,
South,Kerala,Kochi,Audi,TT,2.0 TFSI,2014,41926.46,,14262,Petrol,Automatic,First,7.425000000000001,1984 CC,207.8,2.0,kmpl,
North,Rajasthan,Jaipur,Honda,City,i DTEC VX,2015,10577.42,,66339,Diesel,Manual,Second,21.335,1498 CC,98.6,5.0,kmpl,
South,Telangana,Hyderabad,Ford,Figo,Diesel Titanium,2013,5365.36,,90200,Diesel,Manual,First,17.0,1399 CC,68.05,5.0,kmpl,
North,Delhi,Delhi,Toyota,Innova,2.5 ZX Diesel 7 Seater,2015,19162.0,,57854,Diesel,Manual,First,11.0415,2494 CC,100.6,7.0,kmpl,
North,Delhi,Delhi,Maruti,Ciaz,1.4 AT Alpha,2017,14103.23,,32000,Petrol,Automatic,First,14.34,1373 CC,91.1,5.0,kmpl,
South,Maharashtra,Mumbai,Hyundai,Grand,i10 AT Asta,2015,7511.5,,29631,Petrol,Automatic,First,14.175,1197 CC,82.0,5.0,kmpl,
North,Delhi,Delhi,Honda,City,1.3 DX,2009,4905.47,,55005,Petrol,Manual,First,9.6,1300 CC,110.79,5.0,kmpl,
South,Kerala,Kochi,Ford,EcoSport,1.0 Ecoboost Titanium Plus BE,2014,8507.93,,54173,Petrol,Manual,First,14.16,999 CC,123.24,5.0,kmpl,
North,Gujarat,Ahmedabad,Skoda,Octavia,Ambition 1.8 TSI AT,2014,20694.96,,50000,Petrol,Automatic,First,11.025,1798 CC,177.6,5.0,kmpl,
North,West Bengal,Kolkata,Fiat,Linea,Emotion (Diesel),2010,3985.7,,145000,Diesel,Manual,First,17.34,1248 CC,91.7,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Swift,Lxi BSIII,2015,6898.32,,78000,Petrol,Manual,First,12.075,1298 CC,88.2,5.0,kmpl,
North,Delhi,Delhi,Land,Rover,Discovery 4 TDV6 SE,2013,52120.64,,65000,Diesel,Automatic,Second,10.03,2993 CC,180.0,7.0,kmpl,
South,Telangana,Hyderabad,Toyota,Innova,2.5 V Diesel 7-seater,2012,18395.52,,120000,Diesel,Manual,First,10.88,2494 CC,102.0,7.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Swift,LDI,2015,8048.04,7.13 Lakh,14000,Diesel,Manual,First,24.14,1248 CC,74.0,5.0,kmpl,
South,Kerala,Kochi,Audi,A6,2011-2015 2.0 TDI Premium Plus,2014,33050.62,,57456,Diesel,Automatic,First,15.028,1968 CC,174.33,5.0,kmpl,
South,Tamil Nadu,Coimbatore,BMW,5,Series 520d Luxury Line,2012,37833.45,71.82 Lakh,44450,Diesel,Automatic,First,19.108,1995 CC,190.0,5.0,kmpl,
North,Delhi,Delhi,Hyundai,i20,Magna Optional 1.2,2013,5625.96,,63777,Petrol,Manual,First,13.875,1197 CC,82.9,5.0,kmpl,
South,Maharashtra,Mumbai,BMW,X1,M Sport sDrive 20d,2016,45222.32,50.97 Lakh,31000,Diesel,Automatic,First,14.4925,1995 CC,190.0,5.0,kmpl,
North,Delhi,Delhi,Toyota,Etios,G,2012,4752.18,,60000,Petrol,Manual,First,13.2,1496 CC,88.73,5.0,kmpl,
North,Gujarat,Ahmedabad,Tata,Indigo,LX,2015,4445.58,,78008,Diesel,Manual,First,14.45,1405 CC,70.0,5.0,kmpl,
South,Maharashtra,Mumbai,Volkswagen,Beetle,2.0,2009,24450.71,,27078,Petrol,Automatic,First,8.235,1984 CC,114.4,4.0,kmpl,
South,Telangana,Hyderabad,Volkswagen,Polo,GT TDI,2011,6898.32,,57275,Diesel,Manual,First,16.744999999999997,1598 CC,103.6,5.0,kmpl,
North,Delhi,Delhi,Hyundai,Grand,i10 CRDi Magna,2014,5350.03,,45000,Diesel,Manual,First,20.4,1120 CC,70.0,5.0,kmpl,
North,Delhi,Delhi,Maruti,Swift,VDI BSIV,2014,6515.08,,57319,Diesel,Manual,First,21.42,1248 CC,74.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Hyundai,Verna,CRDi 1.4 E,2008,2912.62,10.73 Lakh,121097,Diesel,Manual,Second,20.4,1396 CC,88.76,5.0,kmpl,
South,Maharashtra,Mumbai,BMW,5,Series 2003-2012 525d,2011,25401.15,,89000,Diesel,Automatic,First,14.2205,1995 CC,218.0,5.0,kmpl,
South,Karnataka,Bangalore,Honda,City,1.5 S MT,2012,8814.52,,72000,Petrol,Manual,First,12.75,1497 CC,118.0,5.0,kmpl,
North,Delhi,Delhi,Audi,A4,2.0 TDI,2013,21461.44,,36000,Diesel,Automatic,Second,14.0675,1968 CC,147.51,5.0,kmpl,
North,Rajasthan,Jaipur,Fiat,Linea,Classic Plus 1.3 Multijet,2013,3832.4,9.5 Lakh,86000,Diesel,Manual,Second,16.575,1248 CC,75.0,5.0,kmpl,
North,Gujarat,Ahmedabad,Honda,City,1.3 EXI,2002,1839.55,,85000,Petrol,Manual,First,9.75,1343 CC,90.0,5.0,kmpl,
South,Maharashtra,Pune,Fiat,Petra,1.2 EL,2005,1303.02,,120000,Petrol,Manual,Second,11.625,1242 CC,0.0,5.0,kmpl,bhp
South,Kerala,Kochi,BMW,3,Series 320d Luxury Line,2013,21384.79,52.46 Lakh,37613,Diesel,Automatic,First,19.2865,1995 CC,190.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Ford,Fiesta,1.4 Duratec EXI,2007,2452.74,,100000,Petrol,Manual,First,12.45,1388 CC,68.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Tata,Nano,XTA,2016,5518.66,,5240,Petrol,Automatic,First,16.424999999999997,624 CC,37.48,4.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Eeco,5 STR With AC Plus HTR CNG,2018,6898.32,,20000,CNG,Manual,First,21.14,1196 CC,73.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Maruti,Ignis,1.2 Delta,2019,9289.74,6.07 Lakh,16862,Petrol,Manual,First,15.6675,1197 CC,81.8,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Maruti,Swift,Dzire ZXi,2013,8109.36,,59254,Petrol,Manual,Second,13.125,1298 CC,85.8,5.0,kmpl,
North,Rajasthan,Jaipur,Ford,Ecosport,1.5 DV5 MT Titanium,2014,8814.52,,60000,Diesel,Manual,First,19.295,1498 CC,89.84,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Swift,1.3 ZXI,2015,8891.17,,50295,Petrol,Manual,First,12.075,1300 CC,77.86,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Maruti,Swift,Dzire VXI,2014,8768.53,,47674,Petrol,Manual,First,14.325,1197 CC,85.8,5.0,kmpl,
South,Kerala,Kochi,Hyundai,i10,Sportz AT,2014,6729.69,,61517,Petrol,Automatic,First,12.7125,1197 CC,78.9,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Mahindra,XUV500,W6 2WD,2016,16939.21,,62946,Diesel,Manual,First,12.835,2179 CC,140.0,7.0,kmpl,
North,Delhi,Delhi,Hyundai,i20,Magna 1.4 CRDi,2015,7404.2,,66823,Diesel,Manual,Second,19.159,1396 CC,88.73,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Wagon,R CNG LXI,2013,4537.56,5.54 Lakh,79494,CNG,Manual,First,46.956,998 CC,67.04,5.0,kmpl,
South,Tamil Nadu,Chennai,Hyundai,i20,Asta 1.4 CRDi,2012,6898.32,,107000,Diesel,Manual,Second,18.0795,1396 CC,88.76,5.0,kmpl,
South,Maharashtra,Mumbai,BMW,7,Series 730Ld,2011,29892.72,,55000,Diesel,Automatic,Second,13.991,2993 CC,258.0,5.0,kmpl,
South,Maharashtra,Mumbai,Skoda,Rapid,1.6 MPI AT Style Plus,2017,13413.4,,24000,Petrol,Automatic,First,10.725,1598 CC,103.52,5.0,kmpl,
South,Maharashtra,Mumbai,Audi,Q7,45 TDI Quattro Technology,2016,102708.32,1.04 Cr,20002,Diesel,Automatic,First,12.5375,2967 CC,245.0,7.0,kmpl,
South,Kerala,Kochi,Honda,City,i VTEC VX,2016,12876.86,,54317,Petrol,Manual,First,13.05,1497 CC,117.3,5.0,kmpl,
South,Maharashtra,Mumbai,Hyundai,Xcent,1.2 Kappa SX,2016,7649.47,,10200,Petrol,Manual,First,14.325,1197 CC,82.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Honda,City,i DTec E,2016,12539.61,,24337,Diesel,Manual,First,22.1,1498 CC,98.6,5.0,kmpl,
South,Maharashtra,Pune,Honda,Brio,S Option MT,2012,4445.58,,79000,Petrol,Manual,First,13.8,1198 CC,86.8,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Ciaz,ZDi Plus SHVS,2015,10884.02,,40500,Diesel,Manual,First,23.8765,1248 CC,88.5,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Swift,Dzire VDI Optional,2016,10807.37,,23000,Diesel,Manual,First,22.6015,1248 CC,74.0,5.0,kmpl,
South,Maharashtra,Pune,Honda,CR-V,2.4L 4WD AT,2015,26826.8,,63050,Petrol,Automatic,First,8.325,2354 CC,158.8,5.0,kmpl,
South,Maharashtra,Mumbai,Toyota,Corolla,Altis 2008-2013 1.8 VL AT,2008,5227.39,,78000,Petrol,Automatic,Second,10.8975,1794 CC,138.1,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Honda,City,1.5 V MT,2012,8707.21,,66245,Petrol,Manual,First,12.75,1497 CC,118.0,5.0,kmpl,
South,Karnataka,Bangalore,Mahindra,Scorpio,LX BS IV,2007,6285.14,,74112,Diesel,Manual,First,10.2425,2179 CC,120.0,9.0,kmpl,
North,Delhi,Delhi,Skoda,Laura,1.8 TSI Ambiente,2011,6131.84,,87670,Petrol,Manual,First,10.05,1798 CC,157.8,5.0,kmpl,
South,Telangana,Hyderabad,BMW,3,Series 320d Sport Line,2015,45988.8,,10000,Diesel,Automatic,First,16.048,1995 CC,184.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,SX4,Zxi BSIII,2007,2759.33,,62493,Petrol,Manual,First,11.25,1586 CC,104.68,5.0,kmpl,
South,Kerala,Kochi,Maruti,Ciaz,VXi Plus,2015,10623.41,,44620,Petrol,Manual,First,15.5475,1373 CC,91.1,5.0,kmpl,
South,Karnataka,Bangalore,Land,Rover,Range Rover 3.6 TDV8 Vogue SE Diesel,2012,107307.2,,66538,Diesel,Automatic,First,8.67,4367 CC,308.0,7.0,kmpl,
North,Gujarat,Ahmedabad,Toyota,Innova,2.5 G (Diesel) 7 Seater BS IV,2013,12110.38,,60000,Diesel,Manual,First,11.0415,2494 CC,100.0,7.0,kmpl,
South,Tamil Nadu,Chennai,Hyundai,Santa,Fe 4WD AT,2014,22074.62,,110000,Diesel,Automatic,First,11.0585,2199 CC,194.3,7.0,kmpl,
South,Maharashtra,Mumbai,Mercedes-Benz,New,C-Class C250 Avantgarde,2011,20694.96,,45000,Petrol,Automatic,Second,8.805,1796 CC,186.0,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Wagon,R LXI CNG,2014,4828.82,,40000,CNG,Manual,Second,37.24,998 CC,58.16,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Maruti,Alto,LXi,2012,4414.92,,49008,Petrol,Manual,First,14.775,796 CC,46.3,5.0,kmpl,
North,West Bengal,Kolkata,Maruti,Alto,800 2016-2019 LXI,2016,3295.86,,31000,Petrol,Manual,First,18.525,796 CC,47.3,5.0,kmpl,
South,Maharashtra,Pune,Nissan,Sunny,2011-2014 XV,2013,5748.6,,8000,Petrol,Manual,First,12.7125,1498 CC,97.7,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Alto,800 2016-2019 VXI,2019,5518.66,,171,Petrol,Manual,First,18.525,796 CC,47.3,5.0,kmpl,
North,West Bengal,Kolkata,Maruti,Alto,K10 VXI,2018,5518.66,4.33 Lakh,2100,Petrol,Manual,First,18.0525,998 CC,67.1,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Grand,i10 1.2 Kappa Sportz AT,2018,11573.85,8.63 Lakh,20667,Petrol,Automatic,First,14.175,1197 CC,81.86,5.0,kmpl,
North,West Bengal,Kolkata,Honda,Mobilio,S i DTEC,2015,7204.91,,50000,Diesel,Manual,First,20.57,1498 CC,98.6,7.0,kmpl,
North,Rajasthan,Jaipur,Tata,Manza,Aqua Quadrajet,2010,2452.74,,100030,Diesel,Manual,Second,15.98,1248 CC,90.0,5.0,kmpl,
South,Maharashtra,Pune,Chevrolet,Optra,Magnum 2.0 LT,2011,5120.09,,75372,Diesel,Manual,First,14.042,1991 CC,123.7,5.0,kmpl,
South,Kerala,Kochi,Honda,City,i VTEC CVT VX,2016,13949.94,,60475,Petrol,Automatic,First,13.5,1497 CC,117.3,5.0,kmpl,
South,Kerala,Kochi,Hyundai,Grand,i10 1.2 Kappa Sportz,2019,9458.36,6.68 Lakh,18453,Petrol,Manual,First,14.175,1197 CC,81.86,5.0,kmpl,
South,Telangana,Hyderabad,Hyundai,Verna,CRDi 1.6 SX,2008,3832.4,14.07 Lakh,96578,Diesel,Manual,First,18.7,1582 CC,126.2,5.0,kmpl,
North,West Bengal,Kolkata,Nissan,Micra,XL,2016,4598.88,,31001,Petrol,Manual,First,13.830000000000002,1198 CC,75.0,5.0,kmpl,
North,Rajasthan,Jaipur,Hyundai,Verna,1.6 SX,2012,8814.52,,65900,Diesel,Manual,First,18.972,1582 CC,126.32,5.0,kmpl,
South,Karnataka,Bangalore,Hyundai,Creta,1.6 VTVT E Plus,2017,16479.32,,26246,Petrol,Manual,First,11.4675,1591 CC,121.3,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Wagon,R VXI BS IV,2013,4368.94,,62700,Petrol,Manual,Second,15.3825,998 CC,67.04,5.0,kmpl,
South,Tamil Nadu,Chennai,Honda,Accord,2.4 Elegance A/T,2008,9964.24,,90000,Petrol,Automatic,First,7.649999999999999,2354 CC,180.0,5.0,kmpl,
South,Karnataka,Bangalore,Honda,City,1.5 S AT,2016,14486.47,,36000,Petrol,Automatic,First,12.6,1497 CC,118.0,5.0,kmpl,
North,Delhi,Delhi,Maruti,Baleno,Alpha 1.3,2016,10347.48,,46000,Diesel,Manual,First,23.2815,1248 CC,74.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Honda,City,i DTec V,2017,11880.44,,73003,Diesel,Manual,First,22.1,1498 CC,98.6,5.0,kmpl,
South,Kerala,Kochi,Hyundai,i20,Era 1.4 CRDi,2014,6745.02,,46566,Diesel,Manual,First,19.159,1396 CC,88.76,5.0,kmpl,
North,Rajasthan,Jaipur,Mercedes-Benz,E-Class,2015-2017 E350 Edition E,2015,64384.32,,41493,Diesel,Automatic,First,11.05,2987 CC,265.0,5.0,kmpl,
South,Kerala,Kochi,Nissan,Terrano,XV 110 PS,2014,8691.88,,103788,Diesel,Manual,First,16.1585,1461 CC,108.5,5.0,kmpl,
South,Karnataka,Bangalore,Renault,Duster,110PS Diesel RxZ AMT,2016,17629.04,15.05 Lakh,45000,Diesel,Automatic,First,16.66,1461 CC,108.45,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Wagon,R LXI Minor,2009,2590.7,,120000,Petrol,Manual,First,14.175,998 CC,67.1,5.0,kmpl,
North,Rajasthan,Jaipur,Hyundai,Getz,1.5 CRDi GVS,2009,2759.33,,97359,Diesel,Manual,Second,14.535,1493 CC,110.0,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Ritz,LXi,2016,4905.47,,62000,Petrol,Manual,First,13.875,1197 CC,85.8,5.0,kmpl,
